Id,WnvPresent
338,0.04907539118065434
339,0.17647058823529413
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.04907539118065434
346,0.04907539118065434
347,0.17647058823529413
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.04907539118065434
354,0.04907539118065434
355,0.17647058823529413
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.04907539118065434
362,0.04907539118065434
363,0.17647058823529413
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.2109375
370,0.0
371,0.2109375
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.2109375
378,0.0
379,0.2109375
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.04907539118065434
386,0.04907539118065434
387,0.17647058823529413
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.04907539118065434
394,0.04907539118065434
395,0.17647058823529413
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.2109375
402,0.0
403,0.2109375
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.04907539118065434
410,0.04907539118065434
411,0.17647058823529413
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.04907539118065434
418,0.04907539118065434
419,0.17647058823529413
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.04907539118065434
426,0.04907539118065434
427,0.17647058823529413
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.04907539118065434
434,0.04907539118065434
435,0.17647058823529413
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.04907539118065434
442,0.04907539118065434
443,0.17647058823529413
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.04907539118065434
450,0.04907539118065434
451,0.17647058823529413
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.04907539118065434
458,0.04907539118065434
459,0.17647058823529413
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.04907539118065434
466,0.04907539118065434
467,0.17647058823529413
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.2109375
474,0.0
475,0.2109375
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.2109375
482,0.0
483,0.2109375
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.04907539118065434
490,0.04907539118065434
491,0.17647058823529413
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.04907539118065434
498,0.04907539118065434
499,0.17647058823529413
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.04907539118065434
506,0.04907539118065434
507,0.35714285714285715
508,0.0
509,0.0
510,0.0
511,0.0
512,0.0
513,0.2109375
514,0.0
515,0.2109375
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.04907539118065434
522,0.04907539118065434
523,0.17647058823529413
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.04907539118065434
530,0.04907539118065434
531,0.17647058823529413
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.04907539118065434
538,0.04907539118065434
539,0.17647058823529413
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.04907539118065434
546,0.04907539118065434
547,0.17647058823529413
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.04907539118065434
554,0.04907539118065434
555,0.17647058823529413
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.04907539118065434
562,0.04907539118065434
563,0.17647058823529413
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.04907539118065434
570,0.04907539118065434
571,0.17647058823529413
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.04907539118065434
578,0.04907539118065434
579,0.17647058823529413
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.04907539118065434
586,0.04907539118065434
587,0.17647058823529413
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.04907539118065434
594,0.04907539118065434
595,0.17647058823529413
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.04907539118065434
602,0.04907539118065434
603,0.17647058823529413
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.04907539118065434
610,0.04907539118065434
611,0.17647058823529413
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.04907539118065434
618,0.04907539118065434
619,0.17647058823529413
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.04907539118065434
626,0.04907539118065434
627,0.17647058823529413
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.04907539118065434
634,0.04907539118065434
635,0.17647058823529413
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.04907539118065434
642,0.04907539118065434
643,0.17647058823529413
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.2109375
650,0.0
651,0.2109375
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.04907539118065434
658,0.04907539118065434
659,0.17647058823529413
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.04907539118065434
666,0.04907539118065434
667,0.35714285714285715
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.04907539118065434
674,0.04907539118065434
675,0.17647058823529413
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.04907539118065434
682,0.04907539118065434
683,0.35714285714285715
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.04907539118065434
690,0.04907539118065434
691,0.17647058823529413
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.04907539118065434
698,0.04907539118065434
699,0.35714285714285715
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.04907539118065434
706,0.04907539118065434
707,0.35714285714285715
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.04907539118065434
714,0.04907539118065434
715,0.17647058823529413
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.04907539118065434
722,0.04907539118065434
723,0.17647058823529413
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.04907539118065434
730,0.04907539118065434
731,0.17647058823529413
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.04907539118065434
738,0.04907539118065434
739,0.35714285714285715
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.04907539118065434
746,0.04907539118065434
747,0.17647058823529413
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.2109375
754,0.0
755,0.2109375
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.04907539118065434
762,0.04907539118065434
763,0.17647058823529413
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.04907539118065434
770,0.04907539118065434
771,0.35714285714285715
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.04907539118065434
778,0.04907539118065434
779,0.35714285714285715
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.04907539118065434
786,0.04907539118065434
787,0.35714285714285715
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.04907539118065434
794,0.04907539118065434
795,0.35714285714285715
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.04907539118065434
802,0.04907539118065434
803,0.35714285714285715
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.04907539118065434
810,0.04907539118065434
811,0.35714285714285715
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.04907539118065434
818,0.04907539118065434
819,0.35714285714285715
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.04907539118065434
826,0.04907539118065434
827,0.35714285714285715
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.04907539118065434
834,0.04907539118065434
835,0.35714285714285715
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.04907539118065434
842,0.04907539118065434
843,0.17647058823529413
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.04907539118065434
850,0.04907539118065434
851,0.17647058823529413
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.04907539118065434
858,0.04907539118065434
859,0.17647058823529413
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.04907539118065434
866,0.04907539118065434
867,0.35714285714285715
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.04907539118065434
874,0.04907539118065434
875,0.35714285714285715
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.04907539118065434
882,0.04907539118065434
883,0.17647058823529413
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.04907539118065434
890,0.04907539118065434
891,0.35714285714285715
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.04907539118065434
898,0.04907539118065434
899,0.17647058823529413
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.04907539118065434
906,0.04907539118065434
907,0.17647058823529413
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.04907539118065434
914,0.04907539118065434
915,0.17647058823529413
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.04907539118065434
922,0.04907539118065434
923,0.35714285714285715
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.2109375
930,0.0
931,0.2109375
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.2109375
938,0.0
939,0.2109375
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.2109375
946,0.0
947,0.2109375
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.04907539118065434
954,0.04907539118065434
955,0.17647058823529413
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.04907539118065434
962,0.04907539118065434
963,0.17647058823529413
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.04907539118065434
970,0.04907539118065434
971,0.17647058823529413
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.04907539118065434
978,0.04907539118065434
979,0.35714285714285715
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.04907539118065434
986,0.04907539118065434
987,0.35714285714285715
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.04907539118065434
994,0.04907539118065434
995,0.35714285714285715
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.04907539118065434
1002,0.04907539118065434
1003,0.17647058823529413
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.04907539118065434
1010,0.04907539118065434
1011,0.17647058823529413
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.04907539118065434
1018,0.04907539118065434
1019,0.17647058823529413
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.04907539118065434
1026,0.04907539118065434
1027,0.17647058823529413
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.2109375
1034,0.16666666666666666
1035,0.2109375
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.04907539118065434
1042,0.04907539118065434
1043,0.17647058823529413
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.04907539118065434
1050,0.04907539118065434
1051,0.35714285714285715
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.04907539118065434
1058,0.04907539118065434
1059,0.17647058823529413
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.04907539118065434
1066,0.04907539118065434
1067,0.17647058823529413
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.04907539118065434
1074,0.04907539118065434
1075,0.17647058823529413
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.04907539118065434
1082,0.04907539118065434
1083,0.17647058823529413
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.04907539118065434
1090,0.04907539118065434
1091,0.17647058823529413
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.04907539118065434
1098,0.04907539118065434
1099,0.17647058823529413
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.04907539118065434
1106,0.04907539118065434
1107,0.17647058823529413
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.04907539118065434
1114,0.04907539118065434
1115,0.17647058823529413
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.2109375
1122,0.0
1123,0.2109375
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.2109375
1130,0.0
1131,0.2109375
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.2109375
1138,0.0
1139,0.2109375
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.04907539118065434
1146,0.04907539118065434
1147,0.17647058823529413
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.04907539118065434
1154,0.04907539118065434
1155,0.17647058823529413
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.04907539118065434
1162,0.04907539118065434
1163,0.17647058823529413
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.04907539118065434
1170,0.04907539118065434
1171,0.17647058823529413
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.04907539118065434
1178,0.04907539118065434
1179,0.17647058823529413
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.04907539118065434
1186,0.04907539118065434
1187,0.17647058823529413
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.04907539118065434
1194,0.04907539118065434
1195,0.17647058823529413
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.04907539118065434
1202,0.04907539118065434
1203,0.17647058823529413
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.05013927576601671
1210,0.01327433628318584
1211,0.01327433628318584
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.05013927576601671
1218,0.01327433628318584
1219,0.01327433628318584
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.05013927576601671
1226,0.01327433628318584
1227,0.01327433628318584
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.009768009768009768
1234,0.009768009768009768
1235,0.009768009768009768
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.009768009768009768
1242,0.009768009768009768
1243,0.009768009768009768
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.009768009768009768
1250,0.009768009768009768
1251,0.009768009768009768
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.009768009768009768
1258,0.009768009768009768
1259,0.009768009768009768
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.009768009768009768
1266,0.009768009768009768
1267,0.009768009768009768
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.009768009768009768
1274,0.009768009768009768
1275,0.009768009768009768
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.009768009768009768
1282,0.009768009768009768
1283,0.009768009768009768
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.009768009768009768
1290,0.009768009768009768
1291,0.009768009768009768
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.009768009768009768
1298,0.009768009768009768
1299,0.009768009768009768
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.009768009768009768
1306,0.009768009768009768
1307,0.009768009768009768
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.009768009768009768
1314,0.009768009768009768
1315,0.009768009768009768
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.05013927576601671
1322,0.01327433628318584
1323,0.01327433628318584
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.009768009768009768
1330,0.009768009768009768
1331,0.009768009768009768
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.05013927576601671
1338,0.01327433628318584
1339,0.01327433628318584
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.009768009768009768
1346,0.009768009768009768
1347,0.009768009768009768
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.05013927576601671
1354,0.01327433628318584
1355,0.01327433628318584
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.05013927576601671
1362,0.01327433628318584
1363,0.01327433628318584
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.05013927576601671
1370,0.01327433628318584
1371,0.01327433628318584
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.009768009768009768
1378,0.009768009768009768
1379,0.009768009768009768
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.05013927576601671
1386,0.01327433628318584
1387,0.01327433628318584
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.009768009768009768
1394,0.009768009768009768
1395,0.009768009768009768
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.05013927576601671
1402,0.01327433628318584
1403,0.01327433628318584
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.009768009768009768
1410,0.009768009768009768
1411,0.009768009768009768
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.009768009768009768
1418,0.009768009768009768
1419,0.009768009768009768
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.009768009768009768
1426,0.009768009768009768
1427,0.009768009768009768
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.009768009768009768
1434,0.009768009768009768
1435,0.009768009768009768
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.009768009768009768
1442,0.009768009768009768
1443,0.009768009768009768
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.05013927576601671
1450,0.01327433628318584
1451,0.01327433628318584
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.05013927576601671
1458,0.01327433628318584
1459,0.01327433628318584
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.009768009768009768
1466,0.009768009768009768
1467,0.009768009768009768
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.009768009768009768
1474,0.009768009768009768
1475,0.009768009768009768
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.5
1482,0.5
1483,0.5
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.009768009768009768
1490,0.009768009768009768
1491,0.009768009768009768
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.009768009768009768
1498,0.009768009768009768
1499,0.009768009768009768
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.05013927576601671
1506,0.01327433628318584
1507,0.01327433628318584
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.009768009768009768
1514,0.009768009768009768
1515,0.009768009768009768
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.05013927576601671
1522,0.01327433628318584
1523,0.01327433628318584
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.009768009768009768
1530,0.009768009768009768
1531,0.009768009768009768
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.009768009768009768
1538,0.009768009768009768
1539,0.009768009768009768
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.05013927576601671
1546,0.01327433628318584
1547,0.01327433628318584
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.009768009768009768
1554,0.009768009768009768
1555,0.009768009768009768
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.05013927576601671
1562,0.01327433628318584
1563,0.01327433628318584
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.05013927576601671
1570,0.01327433628318584
1571,0.01327433628318584
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.05013927576601671
1578,0.01327433628318584
1579,0.01327433628318584
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.05013927576601671
1586,0.01327433628318584
1587,0.01327433628318584
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.05013927576601671
1594,0.01327433628318584
1595,0.01327433628318584
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.009768009768009768
1602,0.009768009768009768
1603,0.009768009768009768
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.05013927576601671
1610,0.01327433628318584
1611,0.01327433628318584
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.009768009768009768
1618,0.009768009768009768
1619,0.009768009768009768
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.009768009768009768
1626,0.009768009768009768
1627,0.009768009768009768
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.009768009768009768
1634,0.009768009768009768
1635,0.009768009768009768
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.009768009768009768
1642,0.009768009768009768
1643,0.009768009768009768
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.009768009768009768
1650,0.009768009768009768
1651,0.009768009768009768
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.009768009768009768
1658,0.009768009768009768
1659,0.009768009768009768
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.009768009768009768
1666,0.009768009768009768
1667,0.009768009768009768
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.009768009768009768
1674,0.009768009768009768
1675,0.009768009768009768
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.05013927576601671
1682,0.01327433628318584
1683,0.01327433628318584
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.05013927576601671
1690,0.01327433628318584
1691,0.01327433628318584
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.009768009768009768
1698,0.009768009768009768
1699,0.009768009768009768
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.009768009768009768
1706,0.009768009768009768
1707,0.009768009768009768
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,0.0
1713,0.009768009768009768
1714,0.009768009768009768
1715,0.009768009768009768
1716,0.0
